Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Transport Of Vitamins, Nucleosides, And Related Molecules R-HSA-425397	2/43	4.506843e-01	7.959365e-01	0	0	1.336016e+00	1.064789e+00	SLCO3A1;SLC28A2
Reactome_2022	G Alpha (S) Signaling Events R-HSA-418555	6/153	4.541549e-01	7.959365e-01	0	0	1.118099e+00	8.825344e-01	RAMP3;GNG4;PDE4D;ADCY1;TAAR1;PTHLH
Reactome_2022	Acyl Chain Remodelling Of PI R-HSA-1482922	1/17	4.568198e-01	7.959365e-01	0	0	1.711559e+00	1.340949e+00	PLA2G2A
Reactome_2022	Gastrulation R-HSA-9758941	1/17	4.568198e-01	7.959365e-01	0	0	1.711559e+00	1.340949e+00	TRIM33
Reactome_2022	IL-6-type Cytokine Receptor Ligand Interactions R-HSA-6788467	1/17	4.568198e-01	7.959365e-01	0	0	1.711559e+00	1.340949e+00	CRLF1
Reactome_2022	Metabolism Of Folate And Pterines R-HSA-196757	1/17	4.568198e-01	7.959365e-01	0	0	1.711559e+00	1.340949e+00	FOLR2
Reactome_2022	PKA Activation R-HSA-163615	1/17	4.568198e-01	7.959365e-01	0	0	1.711559e+00	1.340949e+00	ADCY1
Reactome_2022	Signaling By Cytosolic FGFR1 Fusion Mutants R-HSA-1839117	1/17	4.568198e-01	7.959365e-01	0	0	1.711559e+00	1.340949e+00	GAB2
Reactome_2022	TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway R-HSA-5676594	1/17	4.568198e-01	7.959365e-01	0	0	1.711559e+00	1.340949e+00	LTB
Reactome_2022	Translocation Of ZAP-70 To Immunological Synapse R-HSA-202430	1/17	4.568198e-01	7.959365e-01	0	0	1.711559e+00	1.340949e+00	TARP
Reactome_2022	Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824	3/71	4.594165e-01	7.990212e-01	0	0	1.208333e+00	9.398393e-01	ALB;APOE;PLTP
Reactome_2022	TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789	2/44	4.625352e-01	8.030010e-01	0	0	1.304139e+00	1.005533e+00	ITGB3;ITGB6
Reactome_2022	CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017	3/72	4.685846e-01	8.117738e-01	0	0	1.190759e+00	9.026417e-01	CCNE1;PSMD3;CDC6
Reactome_2022	KEAP1-NFE2L2 Pathway R-HSA-9755511	4/100	4.710416e-01	8.117738e-01	0	0	1.141167e+00	8.590809e-01	PSMD3;GSTA1;PHGDH;SLC7A11
Reactome_2022	TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989	2/45	4.742346e-01	8.117738e-01	0	0	1.273744e+00	9.502804e-01	SAA2;S100B
Reactome_2022	Acyl Chain Remodelling Of PG R-HSA-1482925	1/18	4.759832e-01	8.117738e-01	0	0	1.610795e+00	1.195811e+00	PLA2G2A
Reactome_2022	G Beta:Gamma Signaling Thru BTK R-HSA-8964315	1/18	4.759832e-01	8.117738e-01	0	0	1.610795e+00	1.195811e+00	GNG4
Reactome_2022	Lewis Blood Group Biosynthesis R-HSA-9037629	1/18	4.759832e-01	8.117738e-01	0	0	1.610795e+00	1.195811e+00	B4GALNT2
Reactome_2022	MECP2 Regulates Neuronal Receptors And Channels R-HSA-9022699	1/18	4.759832e-01	8.117738e-01	0	0	1.610795e+00	1.195811e+00	GRIA2
Reactome_2022	PI-3K cascade:FGFR3 R-HSA-5654710	1/18	4.759832e-01	8.117738e-01	0	0	1.610795e+00	1.195811e+00	FGFR3
Reactome_2022	Recycling Of Bile Acids And Salts R-HSA-159418	1/18	4.759832e-01	8.117738e-01	0	0	1.610795e+00	1.195811e+00	ALB
Reactome_2022	VEGFR2 Mediated Cell Proliferation R-HSA-5218921	1/18	4.759832e-01	8.117738e-01	0	0	1.610795e+00	1.195811e+00	NRAS
Reactome_2022	Cellular Response To Hypoxia R-HSA-1234174	3/73	4.776823e-01	8.132373e-01	0	0	1.173687e+00	8.671312e-01	EGLN3;PSMD3;CA9
Reactome_2022	ABC-family Proteins Mediated Transport R-HSA-382556	4/102	4.864069e-01	8.165224e-01	0	0	1.117762e+00	8.055819e-01	ABCC4;ABCC2;PSMD3;ABCC11
Reactome_2022	RAF/MAP Kinase Cascade R-HSA-5673001	10/271	4.867694e-01	8.165224e-01	0	0	1.049312e+00	7.554679e-01	RET;NRAS;ITGB3;PSMD3;AREG;FGFR3;EGFR;FGF3;FGFR2;SPTBN2
Reactome_2022	ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821	5/131	4.925270e-01	8.165224e-01	0	0	1.086678e+00	7.695920e-01	RAMP3;GNG4;ADCY1;TAAR1;PTHLH
Reactome_2022	Na+/Cl- Dependent Neurotransmitter Transporters R-HSA-442660	1/19	4.944714e-01	8.165224e-01	0	0	1.521228e+00	1.071349e+00	SLC6A14
Reactome_2022	Nuclear Events Stimulated By ALK Signaling In Cancer R-HSA-9725371	1/19	4.944714e-01	8.165224e-01	0	0	1.521228e+00	1.071349e+00	BCL2A1
Reactome_2022	Other Semaphorin Interactions R-HSA-416700	1/19	4.944714e-01	8.165224e-01	0	0	1.521228e+00	1.071349e+00	SEMA6D
Reactome_2022	PKA-mediated Phosphorylation Of CREB R-HSA-111931	1/19	4.944714e-01	8.165224e-01	0	0	1.521228e+00	1.071349e+00	ADCY1
Reactome_2022	Prostacyclin Signaling Thru Prostacyclin Receptor R-HSA-392851	1/19	4.944714e-01	8.165224e-01	0	0	1.521228e+00	1.071349e+00	GNG4
Reactome_2022	RAS Processing R-HSA-9648002	1/19	4.944714e-01	8.165224e-01	0	0	1.521228e+00	1.071349e+00	NRAS
Reactome_2022	Ras Activation Upon Ca2+ Influx Thru NMDA Receptor R-HSA-442982	1/19	4.944714e-01	8.165224e-01	0	0	1.521228e+00	1.071349e+00	NRAS
Reactome_2022	SHC-mediated cascade:FGFR4 R-HSA-5654719	1/19	4.944714e-01	8.165224e-01	0	0	1.521228e+00	1.071349e+00	NRAS
Reactome_2022	Scavenging By Class A Receptors R-HSA-3000480	1/19	4.944714e-01	8.165224e-01	0	0	1.521228e+00	1.071349e+00	APOE
Reactome_2022	Signaling By FGFR2 IIIa TM R-HSA-8851708	1/19	4.944714e-01	8.165224e-01	0	0	1.521228e+00	1.071349e+00	FGFR2
Reactome_2022	Signaling By KIT In Disease R-HSA-9669938	1/19	4.944714e-01	8.165224e-01	0	0	1.521228e+00	1.071349e+00	NRAS
Reactome_2022	Signaling By PDGFR In Disease R-HSA-9671555	1/19	4.944714e-01	8.165224e-01	0	0	1.521228e+00	1.071349e+00	NRAS
Reactome_2022	Signaling To RAS R-HSA-167044	1/19	4.944714e-01	8.165224e-01	0	0	1.521228e+00	1.071349e+00	NRAS
Reactome_2022	Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277	1/19	4.944714e-01	8.165224e-01	0	0	1.521228e+00	1.071349e+00	CDC6
Reactome_2022	ESR-mediated Signaling R-HSA-8939211	7/188	4.955655e-01	8.165224e-01	0	0	1.059048e+00	7.435107e-01	NRAS;MMP7;GNG4;AREG;MMP9;EGFR;IGF1R
Reactome_2022	Nuclear Envelope (NE) Reassembly R-HSA-2995410	3/75	4.956553e-01	8.165224e-01	0	0	1.140966e+00	8.008152e-01	TUBA3D;TUBB3;TUBA4A
Reactome_2022	G Alpha (Z) Signaling Events R-HSA-418597	2/47	4.971630e-01	8.176132e-01	0	0	1.217006e+00	8.504897e-01	GNG4;ADCY1
Reactome_2022	MHC Class II Antigen Presentation R-HSA-2132295	4/104	5.015886e-01	8.234909e-01	0	0	1.095292e+00	7.557245e-01	KLC4;CTSK;CTSF;SPTBN2
Reactome_2022	ER To Golgi Anterograde Transport R-HSA-199977	5/133	5.059146e-01	8.291854e-01	0	0	1.069587e+00	7.288032e-01	SEC22B;FOLR2;ANK1;AREG;SPTBN2
Reactome_2022	CD209 (DC-SIGN) Signaling R-HSA-5621575	1/20	5.123081e-01	8.326084e-01	0	0	1.441089e+00	9.638418e-01	NRAS
Reactome_2022	Class I Peroxisomal Membrane Protein Import R-HSA-9603798	1/20	5.123081e-01	8.326084e-01	0	0	1.441089e+00	9.638418e-01	GDAP1
Reactome_2022	G Beta:Gamma Signaling Thru CDC42 R-HSA-8964616	1/20	5.123081e-01	8.326084e-01	0	0	1.441089e+00	9.638418e-01	GNG4
Reactome_2022	G Beta:Gamma Signaling Thru PLC Beta R-HSA-418217	1/20	5.123081e-01	8.326084e-01	0	0	1.441089e+00	9.638418e-01	GNG4
Reactome_2022	Phosphorylation Of CD3 And TCR Zeta Chains R-HSA-202427	1/20	5.123081e-01	8.326084e-01	0	0	1.441089e+00	9.638418e-01	TARP
Reactome_2022	Regulation Of Insulin Secretion R-HSA-422356	3/77	5.133134e-01	8.328424e-01	0	0	1.110014e+00	7.402335e-01	SNAP25;KCNC2;GNG4
Reactome_2022	MAPK1/MAPK3 Signaling R-HSA-5684996	10/277	5.146644e-01	8.336357e-01	0	0	1.025409e+00	6.811178e-01	RET;NRAS;ITGB3;PSMD3;AREG;FGFR3;EGFR;FGF3;FGFR2;SPTBN2
Reactome_2022	Signaling By ERBB2 R-HSA-1227986	2/49	5.194423e-01	8.380399e-01	0	0	1.165098e+00	7.631385e-01	NRAS;EGFR
Reactome_2022	Signaling By FGFR1 R-HSA-5654736	2/49	5.194423e-01	8.380399e-01	0	0	1.165098e+00	7.631385e-01	NRAS;FGF3
Reactome_2022	COPI-dependent Golgi-to-ER Retrograde Traffic R-HSA-6811434	3/78	5.220183e-01	8.380399e-01	0	0	1.095157e+00	7.119095e-01	KLC4;KIF1A;SEC22B
Reactome_2022	Branched-chain Amino Acid Catabolism R-HSA-70895	1/21	5.295164e-01	8.380399e-01	0	0	1.368963e+00	8.703745e-01	HIBADH
Reactome_2022	Cellular Hexose Transport R-HSA-189200	1/21	5.295164e-01	8.380399e-01	0	0	1.368963e+00	8.703745e-01	SLC5A1
Reactome_2022	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741	1/21	5.295164e-01	8.380399e-01	0	0	1.368963e+00	8.703745e-01	TCN1
Reactome_2022	FRS-mediated FGFR4 Signaling R-HSA-5654712	1/21	5.295164e-01	8.380399e-01	0	0	1.368963e+00	8.703745e-01	NRAS
Reactome_2022	HS-GAG Degradation R-HSA-2024096	1/21	5.295164e-01	8.380399e-01	0	0	1.368963e+00	8.703745e-01	GPC1
Reactome_2022	Nitric Oxide Stimulates Guanylate Cyclase R-HSA-392154	1/21	5.295164e-01	8.380399e-01	0	0	1.368963e+00	8.703745e-01	PDE5A
Reactome_2022	PD-1 Signaling R-HSA-389948	1/21	5.295164e-01	8.380399e-01	0	0	1.368963e+00	8.703745e-01	TARP
Reactome_2022	PI-3K cascade:FGFR1 R-HSA-5654689	1/21	5.295164e-01	8.380399e-01	0	0	1.368963e+00	8.703745e-01	FGF3
Reactome_2022	Presynaptic Function Of Kainate Receptors R-HSA-500657	1/21	5.295164e-01	8.380399e-01	0	0	1.368963e+00	8.703745e-01	GNG4
Reactome_2022	Synaptic Adhesion-Like Molecules R-HSA-8849932	1/21	5.295164e-01	8.380399e-01	0	0	1.368963e+00	8.703745e-01	GRIA3
Reactome_2022	VxPx Cargo-Targeting To Cilium R-HSA-5620916	1/21	5.295164e-01	8.380399e-01	0	0	1.368963e+00	8.703745e-01	CNGA2
Reactome_2022	Amyloid Fiber Formation R-HSA-977225	3/79	5.306374e-01	8.384419e-01	0	0	1.080691e+00	6.848079e-01	SAA2;APOE;MFGE8
Reactome_2022	Signaling By Interleukins R-HSA-449147	16/453	5.329148e-01	8.406666e-01	0	0	1.002109e+00	6.307211e-01	SNAP25;ITGAM;MMP1;IL19;GAB2;PTGS2;S100B;MMP9;CCL5;PSMD3;LCN2;SAA2;CCL19;LBP;S100A9;CRLF1
Reactome_2022	COPI-mediated Anterograde Transport R-HSA-6807878	3/80	5.391688e-01	8.491470e-01	0	0	1.066600e+00	6.588671e-01	FOLR2;ANK1;SPTBN2
Reactome_2022	ADP Signaling Thru P2Y Purinoceptor 12 R-HSA-392170	1/22	5.461184e-01	8.531445e-01	0	0	1.303707e+00	7.886376e-01	GNG4
Reactome_2022	Acyl Chain Remodelling Of PS R-HSA-1482801	1/22	5.461184e-01	8.531445e-01	0	0	1.303707e+00	7.886376e-01	PLA2G2A
Reactome_2022	Blood Group Systems Biosynthesis R-HSA-9033658	1/22	5.461184e-01	8.531445e-01	0	0	1.303707e+00	7.886376e-01	B4GALNT2
Reactome_2022	Cytosolic Sulfonation Of Small Molecules R-HSA-156584	1/22	5.461184e-01	8.531445e-01	0	0	1.303707e+00	7.886376e-01	SLC26A2
Reactome_2022	Nephrin Family Interactions R-HSA-373753	1/22	5.461184e-01	8.531445e-01	0	0	1.303707e+00	7.886376e-01	MAGI2
Reactome_2022	TCF Dependent Signaling In Response To WNT R-HSA-201681	7/198	5.505753e-01	8.583026e-01	0	0	1.003075e+00	5.986268e-01	SFRP1;WIF1;PSMD3;WNT5A;FZD8;RSPO1;LGR6
Reactome_2022	SARS-CoV-1 Infection R-HSA-9678108	2/52	5.516021e-01	8.583026e-01	0	0	1.095021e+00	6.514592e-01	UVRAG;PARP8
Reactome_2022	Metabolism Of Proteins R-HSA-392499	66/1890	5.520829e-01	8.583026e-01	0	0	9.893182e-01	5.877114e-01	PCSK2;ACHE;SPON2;PCSK1;SPON1;AREG;UCHL1;CDH2;DMBT1;ADAMTSL4;TUBB3;ANPEP;MPZ;PSMD3;CHGB;SLC34A2;CD52;SLC30A8;MUCL1;MMP1;MRPL45;ANK1;TUBA4A;MMP12;F9;SLPI;B3GNT7;CCNE1;CEACAM5;FAM20C;SCG3;SEC22B;AGXT;MFGE8;SCG2;RPS4Y1;ART3;TUBA3D;MUC2;GNG4;UBD;EIF4EBP1;GCNT3;APOE;MUC4;B4GALNT2;CPA4;SPTBN2;BCHE;MUC16;MUC17;AMBN;GP2;IGF2;LSAMP;FBXL18;MUC5B;CP;TF;SPCS2;VNN1;ALB;SAA2;ALPL;FOLR2;MUC20
Reactome_2022	Ion Transport By P-type ATPases R-HSA-936837	2/53	5.619794e-01	8.683464e-01	0	0	1.073495e+00	6.186442e-01	ATP1B3;ATP1A2
Reactome_2022	Nuclear Receptor Transcription Pathway R-HSA-383280	2/53	5.619794e-01	8.683464e-01	0	0	1.073495e+00	6.186442e-01	NR2F1;AREG
Reactome_2022	Long-term Potentiation R-HSA-9620244	1/23	5.621353e-01	8.683464e-01	0	0	1.244383e+00	7.167803e-01	GRIA2
Reactome_2022	RHOBTB1 GTPase Cycle R-HSA-9013422	1/23	5.621353e-01	8.683464e-01	0	0	1.244383e+00	7.167803e-01	PDE5A
Reactome_2022	Beta-catenin Independent WNT Signaling R-HSA-3858494	5/142	5.642549e-01	8.702304e-01	0	0	9.988530e-01	5.715928e-01	NRAS;GNG4;PSMD3;WNT5A;FZD8
Reactome_2022	Reproduction R-HSA-1474165	4/113	5.672522e-01	8.734600e-01	0	0	1.004384e+00	5.694369e-01	ADAM2;STAG3;HSPA2;SYNE1
Reactome_2022	MAPK Family Signaling Cascades R-HSA-5683057	11/318	5.685341e-01	8.740421e-01	0	0	9.803340e-01	5.535887e-01	RET;NRAS;CCND3;ITGB3;PSMD3;AREG;FGFR3;EGFR;FGF3;FGFR2;SPTBN2
Reactome_2022	Vesicle-mediated Transport R-HSA-5653656	22/637	5.704988e-01	8.754347e-01	0	0	9.783714e-01	5.491052e-01	AMBP;SYT1;WNT5A;TARP;AREG;ANK1;EGFR;HPX;KLC4;TF;GJB6;MPZ;ALB;STAB1;AGTR1;REPS2;SAA2;APOE;KIF1A;SEC22B;FOLR2;SPTBN2
Reactome_2022	FBXL7 Down-Regulates AURKA During Mitotic Entry And In Early Mitosis R-HSA-8854050	2/54	5.721835e-01	8.754347e-01	0	0	1.052796e+00	5.877711e-01	PSMD3;FBXL18
Reactome_2022	Interleukin-12 Family Signaling R-HSA-447115	2/54	5.721835e-01	8.754347e-01	0	0	1.052796e+00	5.877711e-01	S100A9;CRLF1
Reactome_2022	G-protein Activation R-HSA-202040	1/24	5.775877e-01	8.754347e-01	0	0	1.190217e+00	6.533043e-01	GNG4
Reactome_2022	Interleukin-6 Family Signaling R-HSA-6783589	1/24	5.775877e-01	8.754347e-01	0	0	1.190217e+00	6.533043e-01	CRLF1
Reactome_2022	Other Interleukin Signaling R-HSA-449836	1/24	5.775877e-01	8.754347e-01	0	0	1.190217e+00	6.533043e-01	SNAP25
Reactome_2022	RUNX2 Regulates Osteoblast Differentiation R-HSA-8940973	1/24	5.775877e-01	8.754347e-01	0	0	1.190217e+00	6.533043e-01	AREG
Reactome_2022	Signaling By Erythropoietin R-HSA-9006335	1/24	5.775877e-01	8.754347e-01	0	0	1.190217e+00	6.533043e-01	NRAS
Reactome_2022	Thromboxane Signaling Thru TP Receptor R-HSA-428930	1/24	5.775877e-01	8.754347e-01	0	0	1.190217e+00	6.533043e-01	GNG4
Reactome_2022	Amino Acids Regulate mTORC1 R-HSA-9639288	2/55	5.822138e-01	8.810653e-01	0	0	1.032878e+00	5.587019e-01	TCIRG1;ATP6V0D2
Reactome_2022	ADP Signaling Thru P2Y Purinoceptor 1 R-HSA-418592	1/25	5.924956e-01	8.882841e-01	0	0	1.140566e+00	5.969856e-01	GNG4
Reactome_2022	Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424	1/25	5.924956e-01	8.882841e-01	0	0	1.140566e+00	5.969856e-01	ENTPD5
Reactome_2022	Fertilization R-HSA-1187000	1/25	5.924956e-01	8.882841e-01	0	0	1.140566e+00	5.969856e-01	ADAM2
Reactome_2022	G Beta:Gamma Signaling Thru PI3Kgamma R-HSA-392451	1/25	5.924956e-01	8.882841e-01	0	0	1.140566e+00	5.969856e-01	GNG4
Reactome_2022	Gap Junction Trafficking R-HSA-190828	1/25	5.924956e-01	8.882841e-01	0	0	1.140566e+00	5.969856e-01	GJB6
Reactome_2022	NOTCH3 Activation And Transmission Of Signal To Nucleus R-HSA-9013507	1/25	5.924956e-01	8.882841e-01	0	0	1.140566e+00	5.969856e-01	EGFR
Reactome_2022	Mitotic G1 Phase And G1/S Transition R-HSA-453279	5/147	5.951089e-01	8.908210e-01	0	0	9.634306e-01	5.000309e-01	CCND3;CCND2;CCNE1;PSMD3;CDC6
Reactome_2022	Phospholipid Metabolism R-HSA-1483257	7/208	6.028534e-01	8.959559e-01	0	0	9.526722e-01	4.821295e-01	ACHE;BCHE;PHOSPHO1;PLA2G2A;DDHD2;MBOAT2;PLB1
Reactome_2022	Meiosis R-HSA-1500620	3/88	6.040670e-01	8.959559e-01	0	0	9.658120e-01	4.868370e-01	STAG3;HSPA2;SYNE1
Reactome_2022	PCP/CE Pathway R-HSA-4086400	3/88	6.040670e-01	8.959559e-01	0	0	9.658120e-01	4.868370e-01	PSMD3;WNT5A;FZD8
Reactome_2022	Signal Transduction R-HSA-162582	85/2465	6.049817e-01	8.959559e-01	0	0	9.743664e-01	4.896747e-01	GABRB3;RET;OXTR;LAMC3;CHRM4;ITGB3;TRH;TCIRG1;CXCL13;AREG;FGF3;IGF1R;AKAP12;HEBP1;RGS5;CCND3;MPZ;PSMD3;RSPO1;ITGB6;GHSR;FGFBP1;MMP7;PDE4D;WNT5A;NPY1R;GAB2;TAAR1;MMP9;GABRG2;SFRP1;CCNE1;AGTR1;PDE5A;PLIN1;AGXT;S100A9;ATP6V0D2;S100A8;TPH1;RAMP3;DDX4;CRABP1;ADCY1;PTN;ASCL1;NTS;EGFR;PTHLH;THBS4;KLC4;NRAS;GNG4;WIF1;RDH10;CCL5;UBD;SLITRK3;EIF4EBP1;CKB;CCL19;APOE;PLTP;NTSR2;SPTBN2;NTRK2;LAMB3;IGF2;AKR1C3;FZD8;S100B;TF;RIT2;DHRS9;RPS6KB1;PPP1R1B;COL9A1;SAA2;COL9A3;LGR6;MUC20;FGFR3;TRIM33;FGFR2;PF4
Reactome_2022	Downstream Signaling Of Activated FGFR4 R-HSA-5654716	1/26	6.068781e-01	8.959559e-01	0	0	1.094886e+00	5.468162e-01	NRAS
Reactome_2022	Interleukin-20 Family Signaling R-HSA-8854691	1/26	6.068781e-01	8.959559e-01	0	0	1.094886e+00	5.468162e-01	IL19
Reactome_2022	Role Of Phospholipids In Phagocytosis R-HSA-2029485	1/26	6.068781e-01	8.959559e-01	0	0	1.094886e+00	5.468162e-01	TARP
Reactome_2022	Signaling By ALK R-HSA-201556	1/26	6.068781e-01	8.959559e-01	0	0	1.094886e+00	5.468162e-01	PTN
Reactome_2022	WNT Ligand Biogenesis And Trafficking R-HSA-3238698	1/26	6.068781e-01	8.959559e-01	0	0	1.094886e+00	5.468162e-01	WNT5A
Reactome_2022	mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662	2/58	6.112578e-01	9.010462e-01	0	0	9.773928e-01	4.811083e-01	EIF4EBP1;RPS4Y1
Reactome_2022	Switching Of Origins To A Post-Replicative State R-HSA-69052	3/90	6.193153e-01	9.040192e-01	0	0	9.435112e-01	4.520746e-01	CCNE1;PSMD3;CDC6
Reactome_2022	SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577	2/59	6.205905e-01	9.040192e-01	0	0	9.601957e-01	4.580939e-01	CCNE1;PSMD3
Reactome_2022	CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling R-HSA-442742	1/27	6.207536e-01	9.040192e-01	0	0	1.052721e+00	5.019594e-01	NRAS
Reactome_2022	Endogenous Sterols R-HSA-211976	1/27	6.207536e-01	9.040192e-01	0	0	1.052721e+00	5.019594e-01	CYP1B1
Reactome_2022	Gap Junction Trafficking And Regulation R-HSA-157858	1/27	6.207536e-01	9.040192e-01	0	0	1.052721e+00	5.019594e-01	GJB6
Reactome_2022	Integrin Signaling R-HSA-354192	1/27	6.207536e-01	9.040192e-01	0	0	1.052721e+00	5.019594e-01	ITGB3
Reactome_2022	Interleukin Receptor SHC Signaling R-HSA-912526	1/27	6.207536e-01	9.040192e-01	0	0	1.052721e+00	5.019594e-01	GAB2
Reactome_2022	RNA Polymerase III Transcription Initiation From Type 3 Promoter R-HSA-76071	1/27	6.207536e-01	9.040192e-01	0	0	1.052721e+00	5.019594e-01	SNAPC2
Reactome_2022	EPH-Ephrin Signaling R-HSA-2682334	3/91	6.267883e-01	9.100665e-01	0	0	9.327409e-01	4.357265e-01	EFNA5;MMP9;EPHA3
Reactome_2022	Signaling By TGF-beta Receptor Complex R-HSA-170834	3/91	6.267883e-01	9.100665e-01	0	0	9.327409e-01	4.357265e-01	ITGB3;ITGB6;TRIM33
Reactome_2022	FCGR3A-mediated Phagocytosis R-HSA-9664422	2/60	6.297493e-01	9.125200e-01	0	0	9.435915e-01	4.363483e-01	MYH2;TARP
Reactome_2022	Adrenaline,noradrenaline Inhibits Insulin Secretion R-HSA-400042	1/28	6.341401e-01	9.125200e-01	0	0	1.013678e+00	4.617157e-01	GNG4
Reactome_2022	Antigen Presentation: Folding, Assembly, Peptide Loading Of Class I MHC R-HSA-983170	1/28	6.341401e-01	9.125200e-01	0	0	1.013678e+00	4.617157e-01	SEC14L3
Reactome_2022	DAP12 Signaling R-HSA-2424491	1/28	6.341401e-01	9.125200e-01	0	0	1.013678e+00	4.617157e-01	NRAS
Reactome_2022	Downstream Signal Transduction R-HSA-186763	1/28	6.341401e-01	9.125200e-01	0	0	1.013678e+00	4.617157e-01	NRAS
Reactome_2022	Recycling Pathway Of L1 R-HSA-437239	1/28	6.341401e-01	9.125200e-01	0	0	1.013678e+00	4.617157e-01	L1CAM
Reactome_2022	Downregulation Of ERBB2 Signaling R-HSA-8863795	1/29	6.470547e-01	9.222081e-01	0	0	9.774249e-01	4.254970e-01	EGFR
Reactome_2022	FCERI Mediated MAPK Activation R-HSA-2871796	1/29	6.470547e-01	9.222081e-01	0	0	9.774249e-01	4.254970e-01	NRAS
Reactome_2022	HSF1 Activation R-HSA-3371511	1/29	6.470547e-01	9.222081e-01	0	0	9.774249e-01	4.254970e-01	HSPA6
Reactome_2022	Negative Regulation Of FGFR3 Signaling R-HSA-5654732	1/29	6.470547e-01	9.222081e-01	0	0	9.774249e-01	4.254970e-01	FGFR3
Reactome_2022	SUMOylation Of Intracellular Receptors R-HSA-4090294	1/29	6.470547e-01	9.222081e-01	0	0	9.774249e-01	4.254970e-01	AREG
Reactome_2022	Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482	2/62	6.475484e-01	9.222081e-01	0	0	9.120436e-01	3.963393e-01	MYH2;TARP
Reactome_2022	Signaling By BRAF And RAF1 Fusions R-HSA-6802952	2/62	6.475484e-01	9.222081e-01	0	0	9.120436e-01	3.963393e-01	NRAS;ITGB3
Reactome_2022	FGFR1 Mutant Receptor Activation R-HSA-1839124	1/30	6.595140e-01	9.364905e-01	0	0	9.436716e-01	3.928052e-01	GAB2
Reactome_2022	Translation Of Structural Proteins R-HSA-9683701	1/30	6.595140e-01	9.364905e-01	0	0	9.436716e-01	3.928052e-01	PARP8
Reactome_2022	HCMV Early Events R-HSA-9609690	3/96	6.626241e-01	9.395272e-01	0	0	8.823638e-01	3.631345e-01	PCSK2;PCSK1;EGFR
Reactome_2022	Oxygen-dependent Proline Hydroxylation Of Hypoxia-inducible Factor Alpha R-HSA-1234176	2/64	6.646622e-01	9.410371e-01	0	0	8.825311e-01	3.604931e-01	EGLN3;PSMD3
Reactome_2022	Potential Therapeutics For SARS R-HSA-9679191	3/97	6.694838e-01	9.431262e-01	0	0	8.729314e-01	3.502622e-01	CD79A;ATP1B3;ATP1A2
Reactome_2022	Antigen Activates B Cell Receptor Leading To Second Messenger Generation R-HSA-983695	1/31	6.715341e-01	9.431262e-01	0	0	9.121686e-01	3.632168e-01	CD79A
Reactome_2022	Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795	1/31	6.715341e-01	9.431262e-01	0	0	9.121686e-01	3.632168e-01	TRIM33
Reactome_2022	RUNX2 Regulates Bone Development R-HSA-8941326	1/31	6.715341e-01	9.431262e-01	0	0	9.121686e-01	3.632168e-01	AREG
Reactome_2022	Regulation Of MECP2 Expression And Activity R-HSA-9022692	1/31	6.715341e-01	9.431262e-01	0	0	9.121686e-01	3.632168e-01	SLC6A4
Reactome_2022	Regulation Of RAS By GAPs R-HSA-5658442	2/65	6.729649e-01	9.431262e-01	0	0	8.684775e-01	3.439710e-01	NRAS;PSMD3
Reactome_2022	p53-Dependent G1 DNA Damage Response R-HSA-69563	2/65	6.729649e-01	9.431262e-01	0	0	8.684775e-01	3.439710e-01	CCNE1;PSMD3
Reactome_2022	Activation Of Pre-Replicative Complex R-HSA-68962	1/32	6.831305e-01	9.491195e-01	0	0	8.826979e-01	3.363692e-01	CDC6
Reactome_2022	G-protein Beta:Gamma Signaling R-HSA-397795	1/32	6.831305e-01	9.491195e-01	0	0	8.826979e-01	3.363692e-01	GNG4
Reactome_2022	Generation Of Second Messenger Molecules R-HSA-202433	1/32	6.831305e-01	9.491195e-01	0	0	8.826979e-01	3.363692e-01	TARP
Reactome_2022	Gluconeogenesis R-HSA-70263	1/32	6.831305e-01	9.491195e-01	0	0	8.826979e-01	3.363692e-01	SLC37A2
Reactome_2022	RAF Activation R-HSA-5673000	1/32	6.831305e-01	9.491195e-01	0	0	8.826979e-01	3.363692e-01	NRAS
Reactome_2022	Thrombin Signaling Thru Proteinase Activated Receptors (PARs) R-HSA-456926	1/32	6.831305e-01	9.491195e-01	0	0	8.826979e-01	3.363692e-01	GNG4
